,index,파일번호,왼쪽 광대뼈 수직 비율,오른쪽 광대뼈 수직 비율,왼쪽 눈썹 수직 비율,오른쪽 눈썹 수직 비율,왼쪽눈 수직 비율,오른쪽눈 수직 비율,입 수직 비율,입 수평 비율,왼눈 수평 비율,오른눈 수평 비율,왼눈 오른쪽 각도,왼눈 왼쪽 각도,오른눈 오른쪽 각도,오른눈 왼쪽 각도,입술 왼쪽 각도,입술 오른쪽 각도
323,477,1020,0.6005999626522407,0.6111251245604572,0.18066344313352975,0.19425717247145285,0.07116681679805738,0.08493648472412722,0.11908370625469515,0.43407271009251297,0.17874250135079062,0.2398082300932295,33.111341960372044,71.56505117707798,45.0,35.537677791974374,30.256437163529256,7.253194612725338
324,480,1029,0.5743054350023752,0.5834485772958335,0.18109950221624105,0.1767214784609008,0.07462778926574919,0.07903224778456783,0.11108368642573443,0.41602514716892186,0.21536037355497312,0.2192645048267573,27.89727103094765,52.125016348901795,47.72631099390625,30.96375653207349,24.775140568831944,8.972626614896399
325,481,1031,0.5782978330459578,0.5834365446814914,0.18124985839860344,0.18449883513721108,0.0810574008582977,0.10137145616929406,0.09332211095685,0.4099862646496406,0.21793375223756903,0.23097766807419187,29.197486046064483,63.434948822922024,67.38013505195954,36.0273733851036,30.379126011368328,0.0
326,482,1032,0.60391490870619,0.5929873412882476,0.15187933259934655,0.1555088632070459,0.07895830523185818,0.08084520834544434,0.09088562141317662,0.39375864632999874,0.23211307226867392,0.21137184105395582,31.26373169437744,47.72631099390628,47.72631099390625,36.86989764584405,28.300755766006375,0.0
327,483,1033,0.5645953491744823,0.5521165762360761,0.11035239204384935,0.13633547078730296,0.05984698731864018,0.06097107608496924,0.10301327744925143,0.39153784848013456,0.20104818294981228,0.20699177321687556,25.34617594194671,33.69006752597977,45.0,26.565051177077976,22.3801350519596,12.528807709151522
328,484,1036,0.5685760182461007,0.5481425211905628,0.1810714920850371,0.15384615384615385,0.08097763301789161,0.0725237724293895,0.11904761904761904,0.43365089339828733,0.2351924128151419,0.1763943096113564,37.874983651098205,45.0,63.434948822922024,29.744881296942253,26.565051177077976,0.0
329,485,1037,0.538395401936606,0.5374838498865699,0.17054988063717919,0.1520233900132184,0.0708169833825631,0.04216370213557839,0.11997741814056033,0.413802944301184,0.17149858514250885,0.20863703354080235,32.47119229084848,71.56505117707798,26.565051177077976,18.434948822922024,31.75948008481282,0.0
330,486,1040,0.5448234385427269,0.5423261445466404,0.18298678339139032,0.1504142093990467,0.060165683759618685,0.04254356298115171,0.1131370849898476,0.4818866724663291,0.24154307519818496,0.20778320988565235,26.565051177077976,36.86989764584405,26.565051177077976,18.434948822922024,16.699244233993625,11.30993247402023
331,488,1042,0.5699555217014898,0.5570860145311556,0.15742400541715584,0.1530432982478542,0.08184084337096278,0.057035869730496076,0.097182531580755,0.4115191492031454,0.20504629837201954,0.20972476264683285,35.8376529542783,45.0,45.0,21.801409486351815,25.55996517182382,0.0
332,489,1050,0.5791465832347811,0.5642191021812999,0.1666194456240227,0.17200522903844537,0.05322462954123495,0.05439282932204212,0.08888888888888889,0.39693727280617663,0.242888661067502,0.19083135479350186,20.772254682045855,32.471192290848535,45.0,26.565051177077976,25.709953780811247,14.036243467926454
333,490,1051,0.5389127092118581,0.5205246833205377,0.15259717918243854,0.15811388300841897,0.05686961097110806,0.05812381937190965,0.1201850425154663,0.4677395126500378,0.22317802113732874,0.19377278632539327,21.801409486351815,45.0,45.0,25.34617594194674,26.565051177077976,0.0
334,491,1054,0.5839487722243927,0.5665577237325317,0.11413509505569112,0.1111111111111111,0.08304547985373997,0.06211299937499416,0.07903224778456783,0.4343722427630694,0.22847819119101592,0.20194809793050483,33.111341960372044,52.125016348901795,45.0,26.565051177077976,28.300755766006375,0.0
335,493,1056,0.5538532821027723,0.5416225099401851,0.17351016412451423,0.18004141428847736,0.08557468580776942,0.0854011413464358,0.07669649888473705,0.429782940327066,0.1972574607881179,0.21832400154313186,36.86989764584402,71.56505117707798,52.125016348901795,40.60129464500443,28.61045966596521,0.0
336,495,1059,0.5590169943749475,0.5365531412231237,0.15,0.16001730010276993,0.07905694150420949,0.0831890330807703,0.09299811099505542,0.42357658344161664,0.242888661067502,0.19083135479350186,31.26373169437744,45.0,63.434948822922024,37.874983651098205,18.434948822922024,0.0
337,496,1060,0.5842309569009592,0.5553539385808319,0.13540932044013526,0.13469311461009134,0.0839772956084863,0.06023659207386686,0.10228166239135177,0.4155664197713047,0.1979898987322333,0.17888543819998318,37.874983651098205,60.25511870305775,71.56505117707798,25.55996517182382,25.346175941946683,15.255118703057747
338,497,1061,0.5606684514274328,0.555860803838486,0.11538461538461538,0.1157792111618723,0.05439282932204212,0.03661260129691062,0.10846522890932808,0.3585215974652805,0.1414213562373095,0.21213203435596428,33.69006752597977,63.434948822922024,26.565051177077976,19.65382405805326,35.537677791974374,0.0
339,499,1063,0.608276253029822,0.6105853247534586,0.2072225288683357,0.19147069360281285,0.07276068751089988,0.08562829731898473,0.1335661740650965,0.407855555124794,0.19845557534273353,0.22870874995874624,33.111341960372044,52.125016348901795,59.03624346792648,30.96375653207349,29.475889003245754,8.972626614896399
340,500,1064,0.5979341791283542,0.5974303950445415,0.14634146341463414,0.17541160386140586,0.0879402750113168,0.07844645405527362,0.11337314689562955,0.3616202853397895,0.21435005469079296,0.21053342804486969,30.963756532073518,59.03624346792651,47.72631099390625,31.26373169437744,30.256437163529256,18.92464441605125
341,501,1066,0.6150578395928507,0.6019882174161993,0.1910789265895446,0.20993912647870228,0.07121091148698563,0.09388763158866087,0.11723022833264124,0.4060808591219666,0.20781284951192233,0.21905397716916175,30.963756532073518,45.0,52.125016348901795,40.60129464500449,32.47119229084848,14.036243467926482
342,502,1068,0.5871632419555499,0.5581186859135175,0.12968266572841147,0.13647549955271507,0.05686961097110806,0.07602859212697055,0.09428090415820634,0.409235113973858,0.20072391147592508,0.19870653453128084,26.565051177077976,45.0,71.56505117707798,33.111341960372044,27.474431626277124,9.462322208025626
343,503,1069,0.5702094165716892,0.5677583730783484,0.1689638151108457,0.14413063161063774,0.06296909605425953,0.05984698731864018,0.07900757718999621,0.3914542881479,0.1861679664247636,0.2324360203750442,30.963756532073518,63.434948822922024,45.0,26.565051177077976,38.88449643371462,0.0
344,504,1070,0.5902253917546207,0.5733507634614846,0.13035898147917382,0.13074409009212268,0.08084520834544434,0.08108404256841999,0.09513029883089881,0.38823659117560094,0.18891340305250157,0.21758122107392536,37.874983651098205,60.25511870305775,45.0,36.86989764584405,28.61045966596521,11.30993247402023
345,507,1074,0.5480033688835246,0.5496154576932053,0.2,0.19489021485363836,0.08944271909999159,0.08783583284262333,0.11337314689562955,0.3943795432748831,0.20987329445336178,0.20987329445336178,36.0273733851036,53.13010235415595,53.13010235415595,36.0273733851036,27.64597536373867,9.462322208025626
346,508,1076,0.5757663148492351,0.5708610627299575,0.1423867009335483,0.16269784336399212,0.052342392259021375,0.07276068751089988,0.11824822297701879,0.3772913389522725,0.2196554412899926,0.18716234192265346,25.55996517182379,33.69006752597977,52.125016348901795,36.86989764584405,25.55996517182382,14.036243467926482
347,509,1078,0.5478060708940032,0.5826229838277955,0.12471376193255714,0.12488526844760098,0.030247530200945175,0.06057825328153827,0.10806864539165983,0.40712826560868287,0.23570226039551584,0.20275875100994065,14.036243467926482,18.434948822922024,53.13010235415595,26.565051177077976,30.256437163529256,12.528807709151522
348,510,1079,0.6023552593005889,0.5882352941176471,0.1844905409512274,0.21045345670586257,0.08250667815453064,0.0831890330807703,0.1184537909635312,0.43728653328809697,0.2102353324910547,0.21187142979276594,37.874983651098205,45.0,63.434948822922024,31.26373169437744,28.300755766006375,11.30993247402023
349,511,1082,0.5665577237325317,0.554700196225229,0.14512159026911448,0.1566391043723362,0.06025846050518227,0.07283570407292297,0.1320147136321729,0.4647761395042524,0.1849000654084097,0.21283595866099622,26.565051177077976,33.69006752597977,45.0,33.69006752597977,30.256437163529256,0.0
350,513,1087,0.5549166983981915,0.5301644353827024,0.12743567041331655,0.1345870682891036,0.05588423834088341,0.07497657348060921,0.09090909090909091,0.42105263157894735,0.2155433216612101,0.2155433216612101,21.801409486351815,32.471192290848535,52.125016348901795,27.89727103094765,25.709953780811247,0.0
351,514,1091,0.5573762013014699,0.548801814822676,0.09982399517011595,0.12162606385262997,0.054137162433851437,0.05439282932204212,0.11514574052229787,0.33409489094771416,0.18550353712241643,0.20987329445336178,25.34617594194671,33.69006752597977,32.471192290848506,25.34617594194674,31.75948008481282,0.0
352,516,1093,0.5782601992564974,0.5820689137882157,0.15886029415790756,0.14726900365413012,0.07943014707895378,0.08729355146064317,0.09254313447271638,0.3943795432748831,0.19521720236075757,0.22766042320237156,37.874983651098205,63.434948822922024,59.03624346792648,36.86989764584405,31.75948008481282,9.462322208025626
353,517,1094,0.5693764362744024,0.5810610014929908,0.1498128508316767,0.1452652503732477,0.07895830523185818,0.07656150934234793,0.11541088393712068,0.3132302787841077,0.17329174830334546,0.22594479646818835,45.0,63.434948822922024,45.0,29.744881296942253,26.565051177077976,0.0
354,518,1100,0.5697404157079857,0.550895250408893,0.16554637695601893,0.17334381132038412,0.0493563936403284,0.06933752452815364,0.1148824161616877,0.4648720407500884,0.20144957075133185,0.21073778369401014,26.565051177077976,33.69006752597977,45.0,33.69006752597977,21.801409486351815,15.255118703057747
355,521,1110,0.5510441316596125,0.5563978289509249,0.13776103291490313,0.1411501740966322,0.0604122093330177,0.061898446059017294,0.12496095580101535,0.4282983661489498,0.1871348584655416,0.21832400154313186,32.47119229084848,45.0,33.69006752597977,26.565051177077976,29.475889003245754,0.0
356,523,1114,0.604122093330177,0.599876071464133,0.1891201294354047,0.17245224542369075,0.08543576577167611,0.06097107608496924,0.10516894732813485,0.40116367912272516,0.22360679774997896,0.19611613513818404,37.874983651098205,47.72631099390628,45.0,26.565051177077976,28.61045966596521,11.30993247402023
357,524,1117,0.5740002164437453,0.5600681084232282,0.17965998472008843,0.16802043252696847,0.08897850402109439,0.07514102174784365,0.10101525445522108,0.4216598761690026,0.21878951633708685,0.1810714920850371,35.537677791974374,59.03624346792651,71.56505117707798,33.111341960372044,30.379126011368328,9.462322208025626
358,526,1119,0.5902253917546207,0.5678832181716316,0.13035898147917382,0.13413828530578092,0.051130999256491366,0.05882352941176471,0.09513029883089881,0.4352276150740862,0.21550898337614613,0.16386124612788544,22.61986494804046,36.86989764584405,45.0,33.69006752597977,22.6198649480404,0.0
359,528,1125,0.5294732102211408,0.5517619602192467,0.13074409009212268,0.16927284226638314,0.05847053462046861,0.07570111641044645,0.13789993996598748,0.3949218944959795,0.1531282986977553,0.2348880878058814,36.86989764584405,63.434948822922024,45.0,45.0,42.397437797500174,0.0
360,529,1128,0.5727128425310541,0.579310717171259,0.18059729957943618,0.16666666666666666,0.07844645405527362,0.06734350297014739,0.09361029108991246,0.38348249442368526,0.1767214784609008,0.22631391640159224,37.874983651098205,63.434948822922024,40.60129464500446,21.801409486351815,34.2157021324374,0.0
361,531,1131,0.5624460474090964,0.560100711697907,0.14957989648326844,0.15470206729335678,0.07883552750988976,0.08042577512222279,0.11807209139655328,0.3755670162002882,0.19611613513818404,0.18857036045412787,36.86989764584402,63.434948822922024,60.25511870305775,37.874983651098205,29.475889003245754,11.30993247402023
362,532,1134,0.5684910735303188,0.5750295868805062,0.19943986197769126,0.20453315351857299,0.05574513610066167,0.07181638478236822,0.08783257501821176,0.4138684920513656,0.19850744182767188,0.21983434114457276,26.565051177077976,45.0,52.125016348901795,33.111341960372044,34.2157021324374,8.130102354155952
363,533,1136,0.5723651019714174,0.5967131754859889,0.16200106138974124,0.1435916317235476,0.06726727939963124,0.06296909605425953,0.0839772956084863,0.3834824944236852,0.16583953170166485,0.2345325149100973,32.47119229084848,71.56505117707798,45.0,26.565051177077976,32.905242922987895,0.0
364,534,1138,0.5998268790796798,0.5591521151103636,0.18270957642528599,0.16057912918074008,0.07703712157713455,0.08515994337054894,0.07329893163004568,0.3942658298083356,0.25413846036990784,0.20515843995851574,26.565051177077976,42.273689006093775,56.30993247402023,30.96375653207349,29.744881296942197,0.0
365,535,1141,0.5673565819872546,0.5315072906367324,0.1376041832307563,0.11180339887498948,0.04865042554105199,0.07905694150420949,0.07153815252817422,0.4368658089342457,0.20863703354080235,0.2057983021710106,18.434948822922024,26.565051177077976,45.0,32.47119229084848,30.963756532073546,2.7263109939062247
366,536,1143,0.5830043050287529,0.606878807335083,0.16508204552962527,0.14794185497292572,0.06152244594482623,0.054944225579475606,0.07900757718999621,0.43308874240591333,0.19740969640646863,0.21693045781865616,26.565051177077976,45.0,36.86989764584405,22.61986494804046,31.607502246248885,0.0
367,537,1145,0.5874331623318979,0.5657465900491572,0.1327274663017449,0.1789047803028888,0.04552514536059855,0.06576670522058205,0.09031393497987869,0.42345052228989655,0.14276612204964995,0.2498407135868874,26.565051177077976,26.565051177077976,45.0,25.34617594194674,39.80557109226521,0.0
368,538,1149,0.5513092677560327,0.5331344719160713,0.14403780047891934,0.16422836039139668,0.06441566264008308,0.0455487518674277,0.09513029883089882,0.4258689853451042,0.1947010445067672,0.1947010445067672,33.69006752597977,45.0,26.565051177077976,26.565051177077976,21.037511025421793,0.0
369,539,1152,0.5731205399256526,0.5950936309591355,0.16433897672211845,0.16386124612788544,0.08543576577167611,0.0851874054619982,0.10053365335940175,0.4482758620689655,0.20797258270192576,0.20797258270192576,37.874983651098205,63.434948822922024,63.434948822922024,37.874983651098205,27.474431626277124,0.0
370,540,1155,0.5665577237325317,0.5728859035967394,0.14512159026911448,0.1294017353406675,0.08084520834544433,0.05787021532563389,0.10705754551443786,0.39061146883780673,0.1697056274847714,0.233238075793812,40.60129464500443,71.56505117707798,33.69006752597977,26.565051177077976,32.47119229084848,8.972626614896399
371,542,1157,0.5381581954439068,0.5549166983981915,0.14616766114022878,0.1520215639393336,0.07703712157713453,0.07903224778456783,0.11108368642573443,0.37611622490148755,0.1891201294354047,0.1891201294354047,37.874983651098205,60.25511870305775,60.25511870305775,37.874983651098205,14.036243467926454,14.036243467926454
372,545,1163,0.5724327557280224,0.5630925063714729,0.1666024034421197,0.1629181519867319,0.10011558470435014,0.08469711416439278,0.12464991373605704,0.3144288124837404,0.1958394084092086,0.18999213330109238,36.86989764584402,59.03624346792651,60.25511870305775,31.26373169437744,25.346175941946683,11.30993247402023
373,546,1164,0.5394586406760021,0.5231114091403657,0.125,0.12121212121212122,0.06987712429686843,0.04285495643554834,0.08571428571428572,0.4282983661489498,0.16120647005479025,0.19611613513818402,32.47119229084848,71.56505117707798,26.565051177077976,18.434948822922024,35.13419305691565,0.0
374,547,1166,0.5617381705774225,0.5583195306044416,0.137360563948689,0.1498128508316767,0.057035869730496076,0.05583195306044417,0.09279768379871821,0.4191368221424546,0.194369470682473,0.194369470682473,26.565051177077976,33.69006752597977,45.0,25.34617594194674,30.256437163529256,0.0
375,548,1168,0.5650556024214725,0.5740781607775521,0.14616766114022878,0.1483600617145907,0.05447347107028433,0.06898602743283391,0.09081532183729997,0.36346951968922964,0.18601633295108116,0.18601633295108116,26.565051177077976,45.0,63.434948822922024,26.565051177077976,27.64597536373867,0.0
376,549,1170,0.5775856821532066,0.5647703225572137,0.14279886949438494,0.14680505487867587,0.06386159585991316,0.06565321642986127,0.10526315789473684,0.4074074074074074,0.1899935814063458,0.2208630521496931,33.69006752597977,45.0,45.0,26.565051177077976,29.475889003245754,14.036243467926454
377,550,1171,0.5163308148594697,0.5294628243351379,0.14403780047891934,0.1355815361366601,0.03220783132004154,0.04287464628562721,0.11804417067144062,0.38398600947749717,0.14496067409257773,0.22235952357744238,18.434948822922024,45.0,26.565051177077976,19.65382405805326,39.55966796899452,9.462322208025626
378,551,1173,0.5647603459574806,0.5693231618249877,0.13035898147917382,0.15384615384615385,0.057166195047502956,0.08108404256841999,0.09513029883089881,0.38823659117560094,0.19634281539316645,0.2238652530060651,26.565051177077976,45.0,63.434948822922024,31.26373169437744,28.61045966596521,11.30993247402023
379,552,1174,0.5647703225572138,0.5584094252983028,0.1566391043723362,0.15987215339548633,0.05758167996310984,0.05055601391655587,0.09769953595704141,0.3456664492218576,0.19618733359220436,0.2222222222222222,25.55996517182379,45.0,33.69006752597977,21.801409486351815,30.963756532073546,0.0
380,553,1175,0.5848341898514329,0.5883484054145521,0.1679545912169726,0.1616317375321096,0.07966785775922171,0.0851874054619982,0.07417022646512231,0.46502688094345684,0.2036915866927639,0.2118424478064615,33.111341960372044,71.56505117707798,63.434948822922024,36.86989764584405,27.474431626277124,0.0
381,555,1178,0.5691360998314956,0.5685760182461007,0.18124985839860344,0.18642451115841968,0.0810574008582977,0.08097763301789161,0.13949716649258312,0.36346951968922964,0.21209125149788172,0.21045345670586257,30.963756532073518,60.25511870305775,45.0,37.874983651098205,29.475889003245754,11.30993247402023
382,556,1181,0.5677431049544525,0.5826229838277955,0.16912380165437566,0.15444484779096487,0.0741656932483308,0.06772854614785964,0.12105854952787556,0.31687511114881484,0.15384615384615385,0.23076923076923078,45.0,71.56505117707798,45.0,32.47119229084848,40.763605200941186,0.0
383,557,1183,0.6192089220280752,0.6112222431338172,0.19314683399389515,0.1946048143722759,0.07198157507486946,0.07153815252817422,0.09090909090909091,0.3793103448275862,0.22857142857142856,0.2,20.772254682045855,45.0,45.0,25.34617594194674,27.89727103094765,0.0
384,560,1190,0.5783448440339808,0.569833912243336,0.16609095970747995,0.1844905409512274,0.058722021951470346,0.09407208683835973,0.09870218003590166,0.34519719844613744,0.21244762069125786,0.21898599500530305,20.772254682045855,45.0,59.03624346792648,36.86989764584405,22.3801350519596,0.0
385,561,1192,0.5194834104171471,0.5299263324351973,0.15260298566173833,0.14804664203952106,0.07402332101976053,0.0827605888602368,0.10878565864408424,0.42926642417192185,0.2171861213815347,0.17374889710522776,36.86989764584405,53.13010235415595,71.56505117707798,45.0,18.434948822922024,18.434948822922024
386,562,1193,0.61732806172304,0.5871337045647659,0.1724137931034483,0.17672460256077865,0.054522028623592754,0.0767642619657375,0.11319979763377341,0.4685212856658182,0.2382171380154893,0.2169304578186562,21.801409486351815,32.471192290848535,47.72631099390625,36.86989764584405,29.054604099077153,8.972626614896399
387,563,1194,0.5744120808084385,0.58353227418384,0.14445962868691367,0.14478664580869527,0.07510098484322215,0.047605555892577915,0.08687444855261388,0.3712770606854009,0.19658196984467896,0.19658196984467896,36.86989764584402,45.0,36.86989764584405,21.801409486351815,28.61045966596521,9.462322208025626
388,565,1196,0.5782601992564974,0.6132350727018735,0.15886029415790756,0.17855051462249658,0.07535405389549925,0.08066090051461264,0.09464035412037249,0.4324662148966402,0.22010939403950036,0.2003025720338136,33.111341960372044,52.125016348901795,63.434948822922024,36.86989764584405,25.55996517182382,10.491477012331586
389,566,1201,0.5788363727270018,0.5515076505958101,0.11351915229662496,0.18938850476964256,0.05076730825668096,0.08469711416439278,0.07432941462471664,0.40321646659202504,0.19104017997521752,0.17613034324107524,26.565051177077976,45.0,71.56505117707798,45.0,30.068582821862435,0.0
390,567,1202,0.5535354474735068,0.5693764362744024,0.10278895211157858,0.09987523388778446,0.05574513610066167,0.05583195306044417,0.07346192261623587,0.4126353527182058,0.1858235365617916,0.1858235365617916,26.565051177077976,45.0,45.0,26.565051177077976,25.55996517182382,1.332219853869674
391,568,1203,0.5873511833983185,0.5898458586011796,0.16360256494476355,0.16801384491125457,0.06097107608496924,0.059401864534986505,0.09999999999999999,0.4043037700313199,0.2039638592667097,0.2241327258722103,26.565051177077976,45.0,32.471192290848506,25.34617594194674,34.695153531233984,9.462322208025626
392,569,1204,0.5437495751958104,0.5432144762551112,0.1307011316253504,0.1305725098474746,0.05731623781225858,0.057259833431386825,0.06976744186046512,0.4375,0.20203050891044216,0.20203050891044216,26.565051177077976,45.0,45.0,26.565051177077976,27.474431626277124,0.0
393,573,1208,0.5563978289509249,0.5665577237325317,0.13840913308956662,0.1388888888888889,0.08753762190648172,0.06211299937499416,0.12803687993289598,0.3876326448552972,0.22188007849009164,0.19611613513818404,31.26373169437744,60.25511870305775,45.0,26.565051177077976,25.346175941946683,15.255118703057747
394,574,1209,0.58332856759653,0.5850706729171207,0.1649902343229367,0.14935759876113539,0.08947851766820504,0.07844645405527362,0.1157792111618723,0.3716865659320601,0.19611613513818404,0.23696802770383635,37.874983651098205,63.434948822922024,45.0,27.407575437818423,29.054604099077153,9.162347045721674
395,575,1210,0.5341102026344481,0.5205304923735427,0.16890047618589216,0.17351016412451423,0.06208904988523744,0.06378360487311965,0.057335076346148456,0.5,0.21173271140661623,0.21173271140661623,25.34617594194671,45.0,45.0,25.34617594194674,18.434948822922024,9.462322208025626
396,576,1212,0.5755533452259189,0.5692266903179027,0.1516431649357186,0.14629795472825122,0.07883552750988976,0.054522028623592754,0.09292279870493636,0.3951031760728878,0.18395591592967286,0.21187142979276594,37.874983651098205,60.25511870305775,45.0,21.801409486351815,31.607502246248885,8.130102354155952
397,577,1213,0.5733298225836873,0.593261629800313,0.1643989873053573,0.16386124612788544,0.08108108108108109,0.0808158687660548,0.07497657348060921,0.429782940327066,0.24231301312615308,0.18173475984461482,33.111341960372044,52.125016348901795,71.56505117707798,40.60129464500443,31.607502246248885,0.0
398,579,1215,0.5825828418877901,0.5784418758916158,0.13493814503750112,0.14816567031265232,0.060346173012315686,0.05502734850987509,0.09950371902099892,0.4172740670816047,0.2065480961930069,0.23550106338027926,26.565051177077976,45.0,33.69006752597977,22.61986494804046,31.607502246248885,11.30993247402023
399,580,1217,0.5676462121975467,0.5623726307160998,0.17895849739771977,0.15784009252939693,0.08084520834544434,0.07440653318043246,0.14281666767773374,0.42882320474477986,0.1950639396376683,0.19658196984467896,31.26373169437744,60.25511870305775,40.60129464500446,26.565051177077976,24.44395478041656,9.462322208025626
400,581,1218,0.5558389299966072,0.5552097968804551,0.19195851781663212,0.1917412472118426,0.053239713749995,0.05317945372643963,0.08886694914058754,0.41210142708670217,0.20485900789263356,0.20485900789263356,20.772254682045855,45.0,45.0,20.772254682045855,23.749494492866745,9.462322208025626
401,583,1222,0.5693110259320362,0.5423261445466404,0.13713245325054632,0.13736056394868904,0.07437051466359121,0.03331483023263848,0.09370425713316365,0.39968038348871576,0.20962584018700858,0.2067736550386733,33.69006752597977,45.0,26.565051177077976,14.03624346792651,33.69006752597977,0.0
402,584,1225,0.5645953491744823,0.5969674968603336,0.16927284226638314,0.17334381132038412,0.05984698731864018,0.05481612620668933,0.10653984136442511,0.4,0.142044164845687,0.2585242823019195,45.0,71.56505117707798,33.69006752597977,33.69006752597977,38.65980825409008,0.0
403,585,1227,0.5364823485308909,0.5367143409086664,0.14699525800946367,0.11764705882352941,0.06573827785585624,0.06576670522058205,0.10810810810810811,0.37221761559707,0.19621814613865224,0.19621814613865224,33.69006752597977,45.0,71.56505117707798,26.565051177077976,25.346175941946683,14.036243467926454
404,586,1230,0.5424446296686629,0.5510441316596125,0.0853423763113301,0.10806864539165983,0.026987629007500225,0.03820803599504351,0.09996876464081228,0.4472135954999579,0.21173271140661623,0.21388233719233227,14.036243467926482,18.434948822922024,26.565051177077976,14.03624346792651,29.744881296942197,0.0
405,588,1236,0.5565710285051763,0.5693110259320362,0.10195592378577321,0.10517579047791782,0.0644825880219161,0.033259505261886965,0.09074259060283552,0.38653367773541886,0.20264620104233966,0.16987296944825445,26.565051177077976,53.13010235415595,26.565051177077976,18.434948822922024,34.695153531233984,0.0
406,589,1237,0.5775856821532066,0.5723651019714174,0.14562684441417165,0.16200106138974124,0.06386159585991316,0.060165683759618685,0.08096288702250068,0.38539513718352214,0.24382992454708535,0.17582825908940636,26.565051177077976,45.0,53.13010235415595,33.69006752597977,20.224859431168056,0.0
407,590,1239,0.5815017883866801,0.5759403763178709,0.1323849432370475,0.15617376188860607,0.07179581586177382,0.06984302957695783,0.09031393497987869,0.4074074074074074,0.20264620104233966,0.20264620104233966,33.69006752597977,45.0,45.0,33.69006752597977,28.61045966596521,0.0
408,591,1241,0.560088055699268,0.5423261445466404,0.15260298566173833,0.15811388300841897,0.052342392259021375,0.03834824944236852,0.13793103448275862,0.4166666666666667,0.22528750112215626,0.18885257457751053,18.434948822922024,26.565051177077976,26.565051177077976,18.434948822922024,26.565051177077976,0.0
409,592,1246,0.5618303114248154,0.5692266903179027,0.18515403887373033,0.1724137931034483,0.05086572639414618,0.048765984909417075,0.09578262852211514,0.4330927930243002,0.17882744951029697,0.23702273156998857,26.565051177077976,53.13010235415595,36.86989764584405,21.801409486351815,32.47119229084848,0.0
410,593,1248,0.5340478448526087,0.5096189083447634,0.1032031374230672,0.1053507433969748,0.04865042554105199,0.03331483023263848,0.09370425713316365,0.39968038348871576,0.1959712395623353,0.19216561050602196,18.434948822922024,45.0,26.565051177077976,18.434948822922024,33.111341960372044,0.0
411,594,1252,0.536340755514463,0.5353901374492981,0.11977980754514664,0.13435230372511478,0.05988990377257332,0.06008417681261097,0.09982399517011595,0.4267895997763199,0.18809322521516067,0.2215794957214853,25.34617594194671,45.0,33.69006752597977,26.565051177077976,25.55996517182382,0.0
412,595,1256,0.5935878792538742,0.5882352941176471,0.2166365803419133,0.21045345670586257,0.08497185773241747,0.09485009115645353,0.12191496227354269,0.4135473100773466,0.2238652530060651,0.2238652530060651,31.26373169437744,63.434948822922024,59.03624346792648,36.0273733851036,23.198590513648185,0.0
413,596,1260,0.6025061814040891,0.572181894221625,0.18505830254940134,0.19611613513818402,0.06542799032377672,0.06125638918316888,0.09946584890772586,0.4030569111753443,0.25894405403752235,0.17000510022951149,25.55996517182379,45.0,53.13010235415595,36.86989764584405,25.55996517182382,0.0
414,597,1264,0.5337721594505362,0.5401881882164072,0.1747816593036228,0.16195526603578322,0.05583195306044417,0.057259833431386825,0.07346192261623587,0.4060517809103758,0.1996742668847953,0.17114937161553884,25.34617594194671,45.0,45.0,32.47119229084848,21.801409486351815,1.8476102659946037
415,598,1265,0.5646036597263776,0.5742063703753854,0.10655379763477701,0.14202350137148204,0.059105412456554166,0.0622814254039606,0.08250667815453064,0.4319552822384031,0.17913737599847324,0.2428509477589222,28.072486935852936,45.0,33.69006752597977,26.565051177077976,33.111341960372044,0.0
416,599,1269,0.5424446296686629,0.5623726307160998,0.11127284498290653,0.13413828530578092,0.060346173012315686,0.05882352941176471,0.12180638428352399,0.40116367912272516,0.1874085142663273,0.2208630521496931,32.47119229084848,45.0,45.0,26.565051177077976,27.89727103094765,0.0
417,600,1273,0.5266150587234943,0.5473436418198935,0.16585925865111478,0.14689031106739878,0.06097107608496924,0.06441566264008308,0.12868764336229072,0.48416664917509733,0.23249527748763857,0.16765472885698185,26.565051177077976,45.0,71.56505117707798,26.565051177077976,27.474431626277124,11.30993247402023
418,601,1274,0.5437495751958104,0.5543975184637852,0.1307011316253504,0.12484404235973057,0.05731623781225858,0.05583195306044417,0.09299811099505542,0.3571921148297533,0.1810714920850371,0.20485900789263356,26.565051177077976,45.0,45.0,20.772254682045855,31.75948008481282,9.462322208025626
419,603,1281,0.531808327543611,0.5423261445466404,0.11386818846191439,0.1447440710076285,0.06365425246889946,0.06347447411219333,0.13117080903335113,0.3991140631426436,0.21173271140661623,0.18148518120567103,25.34617594194671,45.0,45.0,32.47119229084848,30.256437163529256,0.0
420,605,1284,0.578140619004119,0.5623726307160998,0.15919317118967338,0.18414677461762974,0.05852057359806529,0.05882352941176471,0.09744510742681918,0.41972110157675935,0.1992693298083502,0.20129242055711866,25.34617594194671,45.0,45.0,25.34617594194674,28.61045966596521,9.462322208025626
421,606,1286,0.5260767593771433,0.5338444136751553,0.13556687788091298,0.13130643285972254,0.06575959492214291,0.07121091148698563,0.11997741814056033,0.38398600947749717,0.18318582636182792,0.22285517613508854,28.072486935852936,90.0,45.0,33.69006752597977,37.56859202882748,0.0
